target_id	gene_name	qval	log2fc	final_annotation	direction	final_annotation.y	Mouse Ensembl	Human Ensembl
ENSMUSG00000028743	Akr7a5	0.000722907	-1.119385803	protein_coding	Downregulated	protein_coding	ENSMUSG00000028743	ENSG00000053371
ENSMUSG00000028747	Htr6	2.96e-08	-6.480602451	protein_coding	Downregulated	protein_coding	ENSMUSG00000028747	ENSG00000158748
ENSMUSG00000028749	Pla2g2f	2.2299999999999994e-138	4.629845382	protein_coding	Upregulated	protein_coding	ENSMUSG00000028749	ENSG00000158786
ENSMUSG00000028750	Pla2g2c	0.031554094	1.934569195	protein_coding	Upregulated	protein_coding	ENSMUSG00000028750	ENSG00000187980
ENSMUSG00000028763	Hspg2	5.32e-08	-1.7653752530000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000028763	ENSG00000142798
ENSMUSG00000028780	Sema3c	3.54e-06	1.718061026	protein_coding	Upregulated	protein_coding	ENSMUSG00000028780	ENSG00000075223
ENSMUSG00000028785	Hpca	1.0300000000000001e-07	2.9419848010000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000028785	ENSG00000121905
ENSMUSG00000028836	Slc30a2	8.88e-10	1.4676635759999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000028836	ENSG00000158014
ENSMUSG00000028849	Map7d1	5.9500000000000003e-08	1.300350734	protein_coding	Upregulated	protein_coding	ENSMUSG00000028849	ENSG00000116871
ENSMUSG00000028860	Sytl1	2.26e-07	1.7713156369999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000028860	ENSG00000142765
ENSMUSG00000028874	Fgr	3.1600000000000005e-28	-6.529992827	protein_coding	Downregulated	protein_coding	ENSMUSG00000028874	ENSG00000000938
ENSMUSG00000028940	Hes2	0.000250978	-2.124955179	protein_coding	Downregulated	protein_coding	ENSMUSG00000028940	ENSG00000069812
ENSMUSG00000028943	Espn	0.007250166	-1.415507839	protein_coding	Downregulated	protein_coding	ENSMUSG00000028943	ENSG00000187017
ENSMUSG00000028944	Prkag2	2.46e-09	-1.659380677	protein_coding	Downregulated	protein_coding		
ENSMUSG00000028970	Abcb1b	4.66e-05	3.224453647	protein_coding	Upregulated	protein_coding		
ENSMUSG00000028976	Slc2a5	1.32e-07	-2.04487759	protein_coding	Downregulated	protein_coding	ENSMUSG00000028976	ENSG00000142583
ENSMUSG00000028986	Klhl7	1.98e-08	1.655984631	protein_coding	Upregulated	protein_coding	ENSMUSG00000028986	ENSG00000122550
ENSMUSG00000028996	Rbp7	9.509999999999999e-13	-3.4042023639999996	protein_coding	Downregulated	protein_coding	ENSMUSG00000028996	ENSG00000162444
ENSMUSG00000029001	Fbxo44	5.7100000000000006e-05	1.047096875	protein_coding	Upregulated	protein_coding	ENSMUSG00000029001	ENSG00000132879
ENSMUSG00000029005	Draxin	2.8e-07	3.510704731	protein_coding	Upregulated	protein_coding	ENSMUSG00000029005	ENSG00000162490
ENSMUSG00000029033	Acap3	5.33e-07	1.880580673	protein_coding	Upregulated	protein_coding	ENSMUSG00000029033	ENSG00000131584
ENSMUSG00000029054	Gabrd	1.09e-05	3.3055816160000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000029054	ENSG00000187730
ENSMUSG00000029059	Fam213b	0.007322861999999999	-1.1465857	protein_coding	Downregulated	protein_coding	ENSMUSG00000029059	ENSG00000275125; ENSG00000157870
ENSMUSG00000029082	Bst1	6.990000000000001e-07	-5.640103999	protein_coding	Downregulated	protein_coding	ENSMUSG00000029082	ENSG00000109743
ENSMUSG00000029084	Cd38	2.58e-29	-2.187962266	protein_coding	Downregulated	protein_coding	ENSMUSG00000029084	ENSG00000004468
ENSMUSG00000029090	Adgra3	2.78e-05	-1.086821517	protein_coding	Downregulated	protein_coding	ENSMUSG00000029090	ENSG00000152990
ENSMUSG00000029094	Afap1	0.000172333	1.2793466409999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000029094	ENSG00000196526
ENSMUSG00000029095	Ablim2	0.037561886	-1.301058653	protein_coding	Downregulated	protein_coding	ENSMUSG00000029095	ENSG00000163995
ENSMUSG00000029121	Crmp1	3e-11	3.928961298	protein_coding	Upregulated	protein_coding	ENSMUSG00000029121	ENSG00000072832
ENSMUSG00000029130	Rnf32	6.71e-26	2.202701738	protein_coding	Upregulated	protein_coding	ENSMUSG00000029130	ENSG00000105982
ENSMUSG00000029134	Plb1	5.609999999999999e-10	3.247087933	protein_coding	Upregulated	protein_coding	ENSMUSG00000029134	ENSG00000163803
ENSMUSG00000029151	Slc30a3	0.002320339	-1.8808031719999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000029151	ENSG00000115194
ENSMUSG00000029153	Ociad2	1.57e-14	-1.503512331	protein_coding	Downregulated	protein_coding	ENSMUSG00000029153	ENSG00000145247
ENSMUSG00000029154	Cwh43	5.8e-06	2.3029094	protein_coding	Upregulated	protein_coding	ENSMUSG00000029154	ENSG00000109182
ENSMUSG00000029156	Sgcb	0.000806717	1.18114273	protein_coding	Upregulated	protein_coding	ENSMUSG00000029156	ENSG00000163069
ENSMUSG00000029161	Cgref1	0.005474451	-1.0894840590000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000029161	ENSG00000138028
ENSMUSG00000029162	Khk	8.849999999999999e-10	-3.3027160010000003	protein_coding	Downregulated	protein_coding	ENSMUSG00000029162	ENSG00000138030
ENSMUSG00000029167	Ppargc1a	0.000275786	-2.3591749369999997	protein_coding	Downregulated	protein_coding	ENSMUSG00000029167	ENSG00000109819
ENSMUSG00000029168	Dpysl5	6.68e-07	-1.220556532	protein_coding	Downregulated	protein_coding	ENSMUSG00000029168	ENSG00000157851
ENSMUSG00000029173	Sepsecs	3.8900000000000004e-08	-1.084168271	protein_coding	Downregulated	protein_coding	ENSMUSG00000029173	ENSG00000109618
ENSMUSG00000029177	Cenpa	0.000384499	-1.174364891	protein_coding	Downregulated	protein_coding	ENSMUSG00000029177	ENSG00000115163
ENSMUSG00000029188	Slc34a2	0.00534278	-1.92896622	protein_coding	Downregulated	protein_coding	ENSMUSG00000029188	ENSG00000157765
ENSMUSG00000029192	Tbc1d14	6.970000000000001e-07	-1.003752114	protein_coding	Downregulated	protein_coding	ENSMUSG00000029192	ENSG00000132405
ENSMUSG00000029195	Klb	5.25e-12	3.149235816	protein_coding	Upregulated	protein_coding	ENSMUSG00000029195	ENSG00000134962
ENSMUSG00000029201	Ugdh	4.61e-06	-1.010722908	protein_coding	Downregulated	protein_coding	ENSMUSG00000029201	ENSG00000109814
ENSMUSG00000029223	Uchl1	4.36e-05	3.220065726	protein_coding	Upregulated	protein_coding	ENSMUSG00000029223	ENSG00000154277
ENSMUSG00000029245	Epha5	1.29e-07	3.9069480710000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000029245	ENSG00000145242
ENSMUSG00000029260	Ugt2b34	9.54e-06	-1.266811457	protein_coding	Downregulated	protein_coding		
ENSMUSG00000029269	Sult1b1	1.27e-08	-2.7517910389999996	protein_coding	Downregulated	protein_coding	ENSMUSG00000029269	ENSG00000173597
ENSMUSG00000029275	Gfi1	1.26e-13	2.944490915	protein_coding	Upregulated	protein_coding	ENSMUSG00000029275	ENSG00000162676
ENSMUSG00000029279	Brdt	0.0018928870000000002	2.6371936430000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000029279	ENSG00000137948
ENSMUSG00000029287	Tgfbr3	0.011875471	1.7769574019999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000029287	ENSG00000069702
ENSMUSG00000029314	Agpat9	7.12e-15	-2.062488435	protein_coding	Downregulated	protein_coding	ENSMUSG00000029314	ENSG00000138678
ENSMUSG00000029330	Cds1	3.12e-24	-2.5496029190000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000029330	ENSG00000163624
ENSMUSG00000029334	Prkg2	0.000740287	-1.034992601	protein_coding	Downregulated	protein_coding	ENSMUSG00000029334	ENSG00000138669
ENSMUSG00000029335	Bmp3	1.0599999999999997e-103	-5.7677377420000004	protein_coding	Downregulated	protein_coding	ENSMUSG00000029335	ENSG00000152785
ENSMUSG00000029343	Crybb1	2.07e-06	4.0434246730000005	protein_coding	Upregulated	protein_coding	ENSMUSG00000029343	ENSG00000100122
ENSMUSG00000029359	Tesc	1.68e-15	4.021180933999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000029359	ENSG00000088992
ENSMUSG00000029369	Afm	0.004763305	-2.273210354	protein_coding	Downregulated	protein_coding	ENSMUSG00000029369	ENSG00000079557
ENSMUSG00000029370	Rassf6	6.81e-06	1.204831246	protein_coding	Upregulated	protein_coding	ENSMUSG00000029370	ENSG00000169435
ENSMUSG00000029377	Ereg	0.019904859	1.689707351	protein_coding	Upregulated	protein_coding	ENSMUSG00000029377	ENSG00000124882
ENSMUSG00000029380	Cxcl1	1.23e-05	4.305047333	protein_coding	Upregulated	protein_coding		
ENSMUSG00000029386	Tctn2	1.1900000000000001e-05	1.1429618940000001	other	Upregulated	other		
ENSMUSG00000029392	Rilpl1	0.010795754	1.757084426	protein_coding	Upregulated	protein_coding	ENSMUSG00000029392	ENSG00000188026
ENSMUSG00000029403	Cdkl2	0.000214087	1.514783081	protein_coding	Upregulated	protein_coding	ENSMUSG00000029403	ENSG00000138769
ENSMUSG00000029408	Abcb9	3.96e-08	1.357754189	protein_coding	Upregulated	protein_coding	ENSMUSG00000029408	ENSG00000150967
ENSMUSG00000029413	Naaa	4.05e-10	-1.314242036	protein_coding	Downregulated	protein_coding	ENSMUSG00000029413	ENSG00000138744
ENSMUSG00000029419	Gm996	0.008816592	1.641940076	protein_coding	Upregulated	protein_coding	ENSMUSG00000029419	ENSG00000232434
ENSMUSG00000029420	Rimbp2	4.2900000000000004e-20	3.628522795	protein_coding	Upregulated	protein_coding	ENSMUSG00000029420	ENSG00000060709
ENSMUSG00000029436	Mmp17	5e-09	-3.001109364	protein_coding	Downregulated	protein_coding	ENSMUSG00000029436	ENSG00000198598
ENSMUSG00000029445	Hpd	1.05e-17	1.948841728	protein_coding	Upregulated	protein_coding	ENSMUSG00000029445	ENSG00000158104
ENSMUSG00000029455	Aldh2	2.0300000000000002e-05	-1.2416833809999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000029455	ENSG00000111275
ENSMUSG00000029463	Fam216a	2.0400000000000002e-10	1.9463696609999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000029463	ENSG00000204856
ENSMUSG00000029470	P2rx4	3.13e-05	1.033630166	protein_coding	Upregulated	protein_coding	ENSMUSG00000029470	ENSG00000135124
ENSMUSG00000029484	Anxa3	6.3e-05	1.775723716	protein_coding	Upregulated	protein_coding	ENSMUSG00000029484	ENSG00000138772
ENSMUSG00000029503	P2rx2	0.003436607	1.96589127	protein_coding	Upregulated	protein_coding	ENSMUSG00000029503	ENSG00000187848
ENSMUSG00000029510	Gpc2	0.045729622000000004	1.200722863	protein_coding	Upregulated	protein_coding	ENSMUSG00000029510	ENSG00000213420
ENSMUSG00000029521	Chek2	2.4100000000000003e-05	-1.324000238	protein_coding	Downregulated	protein_coding	ENSMUSG00000029521	ENSG00000183765
ENSMUSG00000029522	Pla2g1b	0.004709006	2.225438805	protein_coding	Upregulated	protein_coding	ENSMUSG00000029522	ENSG00000170890
ENSMUSG00000029541	Cyp2w1	0.013866663000000001	-1.414163777	protein_coding	Downregulated	protein_coding	ENSMUSG00000029541	ENSG00000073067
ENSMUSG00000029544	Cabp1	0.0028104659999999997	1.3889528530000002	protein_coding	Upregulated	protein_coding		
ENSMUSG00000029545	Acads	6.69e-06	-1.016737528	protein_coding	Downregulated	protein_coding	ENSMUSG00000029545	ENSG00000122971
ENSMUSG00000029560	Snx8	1.92e-07	1.132833844	protein_coding	Upregulated	protein_coding	ENSMUSG00000029560	ENSG00000106266
ENSMUSG00000029575	Mmab	8.13e-14	-1.486505679	protein_coding	Downregulated	protein_coding	ENSMUSG00000029575	ENSG00000139428
ENSMUSG00000029595	Lhx5	0.020894738	-3.161355302	protein_coding	Downregulated	protein_coding	ENSMUSG00000029595	ENSG00000089116
ENSMUSG00000029596	Sdsl	1.78e-07	-1.7497080269999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000029596	ENSG00000139410
ENSMUSG00000029601	Iqcd	0.002775698	3.0354892889999996	protein_coding	Upregulated	protein_coding	ENSMUSG00000029601	ENSG00000166578
ENSMUSG00000029630	Cyp3a25	2.0699999999999997e-08	-2.24965247	protein_coding	Downregulated	protein_coding		
ENSMUSG00000029644	Pdx1	0.002287483	-1.6488405309999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000029644	ENSG00000139515
ENSMUSG00000029661	Col1a2	0.018613963	3.265591245	protein_coding	Upregulated	protein_coding	ENSMUSG00000029661	ENSG00000164692
ENSMUSG00000029664	Tfpi2	0.020066628	-1.009689166	protein_coding	Downregulated	protein_coding	ENSMUSG00000029664	ENSG00000105825
ENSMUSG00000029669	Tspan12	4.6200000000000003e-07	1.195436489	protein_coding	Upregulated	protein_coding	ENSMUSG00000029669	ENSG00000106025
ENSMUSG00000029674	Limk1	9.73e-06	1.2092912279999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000029674	ENSG00000106683
ENSMUSG00000029700	Slc13a1	2.9e-06	-2.033056365	protein_coding	Downregulated	protein_coding	ENSMUSG00000029700	ENSG00000081800
ENSMUSG00000029706	Pax4	1.67e-10	4.426193247	protein_coding	Upregulated	protein_coding	ENSMUSG00000029706	ENSG00000106331
ENSMUSG00000029708	Gcc1	8.2e-05	1.000229063	protein_coding	Upregulated	protein_coding	ENSMUSG00000029708	ENSG00000179562
ENSMUSG00000029712	Actl6b	1.11e-07	4.81077944	protein_coding	Upregulated	protein_coding	ENSMUSG00000029712	ENSG00000077080
ENSMUSG00000029716	Tfr2	2.8000000000000003e-05	-3.629668578	protein_coding	Downregulated	protein_coding	ENSMUSG00000029716	ENSG00000106327
ENSMUSG00000029761	Cald1	0.002466309	2.394150365	protein_coding	Upregulated	protein_coding	ENSMUSG00000029761	ENSG00000122786
ENSMUSG00000029762	Akr1b8	0.037023979	1.233140323	protein_coding	Upregulated	protein_coding	ENSMUSG00000029762	ENSG00000227471
ENSMUSG00000029762	Akr1b8	0.037023979	1.233140323	protein_coding	Upregulated	protein_coding	ENSMUSG00000029762	ENSG00000198074
ENSMUSG00000029765	Plxna4	0.00010216399999999999	3.5943726710000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000029765	ENSG00000221866
ENSMUSG00000029769	Ccdc136	0.00011404799999999999	3.4695345410000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000029769	ENSG00000128596
ENSMUSG00000029772	Ahcyl2	0.000637603	-1.290486421	protein_coding	Downregulated	protein_coding	ENSMUSG00000029772	ENSG00000158467
ENSMUSG00000029798	Herc6	0.038722343	1.79259812	protein_coding	Upregulated	protein_coding	ENSMUSG00000029798	ENSG00000138642
ENSMUSG00000029802	Abcg2	2.0299999999999996e-08	-1.526795797	protein_coding	Downregulated	protein_coding	ENSMUSG00000029802	ENSG00000118777
ENSMUSG00000029811	Aoc1	7.62e-11	-2.744659281	protein_coding	Downregulated	protein_coding	ENSMUSG00000029811	ENSG00000002726
ENSMUSG00000029814	Igf2bp3	3.68e-05	-2.626988291	protein_coding	Downregulated	protein_coding	ENSMUSG00000029814	ENSG00000136231
ENSMUSG00000029821	Dfna5	7e-08	1.26541228	protein_coding	Upregulated	protein_coding	ENSMUSG00000029821	ENSG00000105928
ENSMUSG00000029832	Nfe2l3	0.001721754	2.4496107819999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000029832	ENSG00000050344
ENSMUSG00000029847	Slc23a4	5.1399999999999994e-30	-2.8953366989999996	protein_coding	Downregulated	protein_coding		
ENSMUSG00000029859	Epha1	9.33e-07	-1.598692161	protein_coding	Downregulated	protein_coding	ENSMUSG00000029859	ENSG00000146904
ENSMUSG00000029862	Clcn1	3.04e-05	-2.933590372	protein_coding	Downregulated	protein_coding	ENSMUSG00000029862	ENSG00000188037
ENSMUSG00000029865	Sval1	0.000342894	2.28243038	protein_coding	Upregulated	protein_coding		
ENSMUSG00000029875	Ccdc184	0.001341419	3.427032327	protein_coding	Upregulated	protein_coding	ENSMUSG00000029875	ENSG00000177875
ENSMUSG00000029878	Dbpht2	1.9e-06	3.2679183189999996	protein_coding	Upregulated	protein_coding		
ENSMUSG00000029910	Mad2l1	1.91e-08	-1.0657370000000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000029910	ENSG00000164109
ENSMUSG00000029916	Agk	1.18e-05	-1.115031209	protein_coding	Downregulated	protein_coding	ENSMUSG00000029916	ENSG00000262327; ENSG00000006530
ENSMUSG00000029919	Hpgds	2.97e-05	3.0727900000000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000029919	ENSG00000163106
ENSMUSG00000029924	Slc37a3	9.58e-06	1.04873461	protein_coding	Upregulated	protein_coding	ENSMUSG00000029924	ENSG00000157800
ENSMUSG00000030004	Nat8	7.36e-13	-3.180501936	protein_coding	Downregulated	protein_coding	ENSMUSG00000030004	ENSG00000144035
ENSMUSG00000030004	Nat8	7.36e-13	-3.180501936	protein_coding	Downregulated	protein_coding	ENSMUSG00000030004	ENSG00000204872
ENSMUSG00000030048	Gkn3	2.28e-07	-4.687097156	protein_coding	Downregulated	protein_coding	ENSMUSG00000030048	-
ENSMUSG00000030074	Gxylt2	3.19e-14	3.605028365	protein_coding	Upregulated	protein_coding	ENSMUSG00000030074	ENSG00000172986
ENSMUSG00000030087	Klf15	8.23e-09	2.608540025	protein_coding	Upregulated	protein_coding	ENSMUSG00000030087	ENSG00000163884
ENSMUSG00000030088	Aldh1l1	5.7099999999999995e-11	-3.027997835	protein_coding	Downregulated	protein_coding	ENSMUSG00000030088	ENSG00000144908
ENSMUSG00000030102	Itpr1	3.53e-05	1.3598777469999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000030102	ENSG00000150995
ENSMUSG00000030103	Bhlhe40	0.001787178	-1.197479341	protein_coding	Downregulated	protein_coding	ENSMUSG00000030103	ENSG00000134107
ENSMUSG00000030107	Usp18	9.499999999999999e-05	2.454655162	protein_coding	Upregulated	protein_coding	ENSMUSG00000030107	ENSG00000161133
ENSMUSG00000030107	Usp18	9.499999999999999e-05	2.454655162	protein_coding	Upregulated	protein_coding	ENSMUSG00000030107	ENSG00000184979
ENSMUSG00000030110	Ret	3.06e-15	2.165906981	protein_coding	Upregulated	protein_coding	ENSMUSG00000030110	ENSG00000165731
ENSMUSG00000030137	Tuba8	6.29e-05	3.1244560000000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000030137	ENSG00000183785
ENSMUSG00000030145	Zfp248	0.013324368999999999	2.444387639	protein_coding	Upregulated	protein_coding	ENSMUSG00000030145	ENSG00000198105
ENSMUSG00000030155	Clec2e	1.2e-05	-2.455969661	protein_coding	Downregulated	protein_coding	ENSMUSG00000030155	ENSG00000069493
ENSMUSG00000030161	Gabarapl1	1.2999999999999999e-11	1.5994246140000001	protein_coding	Upregulated	protein_coding	ENSMUSG00000030161	ENSG00000139112
ENSMUSG00000030170	Wnt5b	0.034980757	1.20779585	protein_coding	Upregulated	protein_coding	ENSMUSG00000030170	ENSG00000111186
ENSMUSG00000030207	Fam234b	2.58e-09	-1.128167565	protein_coding	Downregulated	protein_coding	ENSMUSG00000030207	ENSG00000084444
ENSMUSG00000030214	Plbd1	4.61e-08	-1.7720480490000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000030214	ENSG00000121316
ENSMUSG00000030246	Ldhb	4.91e-05	2.130050889	protein_coding	Upregulated	protein_coding	ENSMUSG00000030246	ENSG00000111716
ENSMUSG00000030276	Ttll3	0.03527402	1.002627479	protein_coding	Upregulated	protein_coding	ENSMUSG00000030276	ENSG00000214021
ENSMUSG00000030278	Cidec	0.000724279	-1.603868923	protein_coding	Downregulated	protein_coding	ENSMUSG00000030278	ENSG00000187288
ENSMUSG00000030287	Itpr2	0.000261467	1.3460940819999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000030287	ENSG00000123104
ENSMUSG00000030303	Far2	1.1299999999999998e-56	-3.1958016839999996	protein_coding	Downregulated	protein_coding	ENSMUSG00000030303	ENSG00000064763
ENSMUSG00000030321	Efcab12	0.042142455	1.175246113	protein_coding	Upregulated	protein_coding		
ENSMUSG00000030329	Pianp	2.11e-08	4.000524989	protein_coding	Upregulated	protein_coding	ENSMUSG00000030329	ENSG00000139200
ENSMUSG00000030345	Dyrk4	0.008258663000000001	2.696323702	protein_coding	Upregulated	protein_coding	ENSMUSG00000030345	ENSG00000010219
ENSMUSG00000030353	Tead4	2.48e-05	1.4792422719999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000030353	ENSG00000197905
ENSMUSG00000030364	Clec2h	1.6e-08	-3.306653785	protein_coding	Downregulated	protein_coding	ENSMUSG00000030364	ENSG00000069493
ENSMUSG00000030382	Slc27a5	1.07e-06	-3.848658505	protein_coding	Downregulated	protein_coding	ENSMUSG00000030382	ENSG00000083807
ENSMUSG00000030401	Rtn2	2.49e-27	4.066515029	protein_coding	Upregulated	protein_coding	ENSMUSG00000030401	ENSG00000125744
ENSMUSG00000030406	Gipr	0.000514593	1.772470322	protein_coding	Upregulated	protein_coding	ENSMUSG00000030406	ENSG00000010310
ENSMUSG00000030407	Qpctl	6.07e-16	1.662303725	protein_coding	Upregulated	protein_coding	ENSMUSG00000030407	ENSG00000011478
ENSMUSG00000030410	Dmwd	0.000493596	1.515253716	protein_coding	Upregulated	protein_coding	ENSMUSG00000030410	ENSG00000185800
ENSMUSG00000030411	Nova2	2.3100000000000002e-08	3.401278596	protein_coding	Upregulated	protein_coding		
ENSMUSG00000030428	Ttyh1	2.9100000000000003e-19	3.337815568	protein_coding	Upregulated	protein_coding	ENSMUSG00000030428	ENSG00000167614; ENSG00000275650; ENSG00000276537; ENSG00000276887
